-0.65, -0.31
-0.68, -0.33
-0.20, 0.42
0.47, 0.52
-0.86, -0.29
-0.67, 0.49
-0.54, 0.40
-0.69, 0.89
0.55, -0.13
0.06, -0.39
0.18, 0.45
-0.49, -0.66
-0.72, -0.51
-0.63, -0.12
0.09, -0.46
-0.04, -0.72
-0.87, 0.20
-0.71, 0.91
0.31, 0.61
0.48, -0.61
0.97, 0.25
-0.89, 0.52
-0.61, -0.69
-0.84, -0.41
-0.18, 0.93
0.60, 0.02
0.92, 0.18
0.46, 0.35
-0.44, 0.91
1.00, -0.44
0.53, -0.92
-0.10, -0.50
0.72, -0.83
0.48, -0.36
-0.91, -0.54
0.52, -0.48
0.88, 0.26
0.42, -0.58
0.67, -0.08
-0.20, 0.93
-0.89, 0.20
0.71, 0.29
0.60, -0.15
-0.25, -0.82
-0.21, 0.78
0.90, -0.54
0.88, 0.05
-0.63, -0.82
0.38, -0.65
-0.09, -0.65
0.81, -0.57
0.01, -0.72
-0.01, -0.39
-0.44, 0.13
0.44, 0.63
-0.81, -0.81
0.22, -0.38
-0.49, 0.29
0.03, -0.08
0.67, -0.32
-0.65, -0.24
-0.67, -0.85
-0.75, 0.32
-0.73, 0.29
-0.29, 0.16
0.77, 0.34
-0.34, -0.11
0.53, 0.40
-0.49, 0.69
0.19, 0.32
-0.77, 0.31
0.44, -0.11
0.74, 0.37
0.83, 0.76
-0.15, -0.37
0.14, -0.30
-0.27, 0.79
-0.83, 0.89
0.81, -0.53
0.53, -0.82
0.20, -0.71
0.15, -0.18
0.12, 0.35
0.29, 0.72
0.38, 0.14
-0.96, 0.66
0.06, 0.59
0.27, -0.64
0.21, -0.05
0.39, 0.30
0.02, -0.48
0.37, 0.63
0.39, -0.13
0.24, -0.79
0.86, -0.64
-0.70, 0.11
0.23, 0.87
0.01, -0.05
0.83, 0.22
-0.42, 0.03
0.81, 0.36
-0.99, -0.61
-0.93, 0.86
-0.88, -0.73
0.13, 0.69
0.08, -0.54
0.23, -0.07
-0.25, 0.70
0.27, -0.92
0.16, 0.64
0.15, -0.65
0.41, 0.04
0.09, -0.70
0.93, 0.49
-0.03, 0.27
0.61, -0.80
-0.72, -0.48
-0.91, -0.93
0.90, 0.86
-0.06, -0.84
0.40, 0.97
0.90, 0.53
-0.73, 0.28
0.78, 0.06
-0.33, -0.42
0.17, -0.33
0.58, -0.92
-0.39, 0.44
-0.87, 0.36
0.27, 0.28
-0.44, -0.55
-0.69, 0.44
-0.21, -0.70
-0.07, -0.44
0.95, -0.27
-0.71, -0.24
0.84, -0.67
0.68, -0.91
-0.61, -0.11
-0.26, -0.02
0.77, -0.98
-0.20, 0.24
-0.55, 0.13
0.27, -0.47
-0.07, -0.59
0.80, -0.18
-0.14, -0.25
-0.45, 0.97
0.11, -0.85
-0.73, -0.16
-0.37, -0.86
0.59, -0.27
0.03, -0.55
0.50, -0.54
0.89, -0.20
0.67, -0.09
0.95, -0.18
0.61, 0.05
0.59, -0.63
0.31, -0.42
0.52, -0.39
0.09, -0.96
-0.35, -0.22
-0.94, -0.80
-0.74, -0.64
0.97, 0.82
0.36, -0.69
0.02, -0.18
-0.75, -0.75
-0.26, 0.77
0.31, 0.74
-0.59, -0.62
-0.06, -0.10
-0.19, -0.95
0.02, -0.51
-0.94, 0.01
0.59, -0.32
0.85, 0.67
-0.38, -0.33
-0.16, 0.89
-0.84, -0.62
-0.99, 0.28
0.37, 0.08
-0.39, -0.12
-0.90, -0.73
-0.05, -0.06
0.08, 0.60
0.71, 0.53
-0.50, -0.63
-0.20, -0.75
0.51, 0.86
0.93, -0.50
-0.73, -0.49
-0.08, -0.85
-0.06, 0.55
-0.79, 0.64
0.19, 0.56
0.82, -0.41
0.85, 0.81
-0.71, 0.37
-0.78, -0.37
0.71, 0.58
0.61, 0.91
0.71, 0.69
0.81, 0.76
-0.57, 0.72
-0.23, -0.22
0.29, -0.14
-0.98, -0.33
-0.20, -0.02
-0.01, 0.66
-0.42, -0.73
-0.84, 0.04
0.71, -0.53
0.18, -0.36
-0.01, 0.86
-0.55, -0.75
-0.33, 0.14
0.10, 0.42
-0.58, 0.42
-0.26, 0.80
0.65, -0.51
0.83, 0.93
-0.85, -0.55
0.44, 0.01
-0.63, 0.41
-0.56, 0.18
-0.39, 0.70
-0.27, -0.08
-0.28, 0.25
-0.64, -0.09
-0.50, -0.01
-0.23, -0.95
0.09, -0.79
-0.44, -0.95
-0.86, 0.18
0.14, -0.43
-0.78, 0.85
0.04, 0.07
0.84, 0.31
-0.36, 0.85
-0.70, 0.74
0.80, 0.94
0.17, -0.50
-0.43, 0.99
0.04, 0.40
0.21, 0.13
-0.05, 0.27
0.49, -0.70
-0.76, -0.28
0.24, 0.65
-0.54, 0.28
0.90, 0.65
-0.41, -0.81
0.39, -0.97
0.69, 0.40
0.69, -0.89
0.16, -0.59
0.75, 0.05
-0.18, 0.25
-0.94, -0.73
0.08, 0.35
0.67, 0.28
-0.89, 0.51
0.15, -0.19
0.95, 0.70
-0.83, 0.15
0.87, -0.17
-0.97, 0.45
0.93, 0.39
0.74, -0.09
0.92, -0.14
0.61, -0.75
-0.92, -0.32
0.75, -0.34
0.97, -0.33
-0.44, 0.73
-0.23, 0.67
-0.66, 0.15
-0.21, -0.65
-0.89, -0.24
-0.93, 0.74
-0.01, -0.99
0.48, 0.25
0.89, -0.06
-0.24, -0.41
0.05, 0.40
0.86, 0.50
-0.60, 0.99
-0.92, 0.97
0.40, -0.07
0.97, 0.53
-0.97, -0.10
-0.54, 0.57
0.83, -0.16
0.24, 0.83
0.88, -0.14
0.79, -0.73
0.86, -0.42
-0.48, -0.26
0.56, -0.62
-0.99, 0.29
-0.08, -0.94
0.83, -0.07
-0.95, -0.66
0.09, 0.85
-0.36, -0.57
0.67, -0.76
-0.11, -0.54
0.21, -0.80
0.59, 0.05
-0.86, -0.19
-0.42, 0.99
0.53, 0.80
-0.79, -0.71
0.93, -0.77
0.10, -0.85
-0.53, -0.31
0.75, -0.45
0.41, -0.68
0.08, 0.12
0.65, -0.84
0.39, -0.27
0.10, -0.49
-0.81, -0.46
0.52, -0.46
-0.06, -0.13
-0.09, 0.35
0.63, -0.82
0.42, -0.87
0.11, 0.10
0.14, -0.93
0.82, -0.40
-0.92, 0.35
0.44, -0.00
-0.12, -0.58
0.22, -0.64
-0.82, 0.51
-0.19, 0.56
0.04, -0.06
0.80, 0.58
-0.32, -0.01
0.03, -0.76
0.94, 0.53
-0.37, 0.62
0.64, 0.65
-0.86, 0.37
0.98, 0.41
-0.65, 0.71
0.02, 0.55
0.65, 0.92
0.30, -0.98
-0.46, -0.45
0.95, 0.01
-0.47, -0.06
0.34, -0.30
-0.10, 0.04
-0.15, 0.97
0.88, -0.74
0.67, 0.92
0.25, -0.31
0.91, -0.09
-0.65, 0.70
-0.70, 0.79
0.99, 0.79
0.58, -0.12
-0.47, -0.66
-0.92, -0.67
-0.02, -0.89
-0.67, -0.61
-0.72, -0.16
0.07, 0.33
-0.01, -0.15
0.78, -0.85
0.47, -0.62
-0.34, 0.66
-0.38, 0.03
0.32, 0.91
-0.01, -0.33
-0.78, -0.27
0.04, 0.08
0.93, -0.26
0.23, -0.44
-0.08, -0.15
0.63, -0.71
0.31, -0.43
0.71, -0.32
0.07, 0.03
-0.57, 0.39
0.40, -0.10
-0.30, 0.67
0.67, -0.42
0.19, 0.58
1.00, -0.29
-0.92, 0.65
-0.11, 0.80
-0.41, -0.74
-0.37, -0.50
-0.36, 0.96
0.71, 0.93
0.21, 0.72
-0.57, -0.63
0.49, -0.89
0.73, 0.09
0.98, -0.51
0.94, -0.64
-0.71, 0.85
-0.18, 0.98
0.37, -0.05
-0.64, -0.03
-0.63, 0.52
-0.39, 0.99
-0.74, 0.61
0.49, -0.37
0.47, -0.91
0.17, 0.58
0.23, 0.16
-0.53, 0.06
0.82, 0.63
0.69, -0.07
-1.00, 0.24
-0.85, -0.66
0.20, -0.82
0.26, 0.49
-0.47, -0.70
0.38, -0.45
-0.77, -0.39
0.26, -0.77
-0.34, -0.88
0.95, 0.76
-0.53, 0.28
0.89, -0.84
0.80, 0.30
0.63, 0.31
0.11, 0.45
0.03, -0.43
0.27, -0.86
-0.09, 0.19
0.67, -0.71
0.10, 0.48
-0.38, -0.73
-0.15, -0.62
0.54, -0.81
0.55, -0.78
-0.53, 0.32
-0.74, -0.68
0.92, 0.14
0.76, -0.23
0.37, -0.90
0.23, 0.60
0.52, 0.63
-0.56, 0.88
0.66, -0.68
-0.43, 0.48
-0.76, 0.66
-0.06, -0.98
-0.64, 0.12
-1.00, -0.64
0.54, 0.93
-0.98, -0.55
-0.50, 0.06
-0.55, -0.39
0.62, 0.13
0.75, 0.93
0.95, -0.19
-0.90, 0.47
-0.44, 0.43
-0.14, 0.73
-0.03, 0.16
0.91, -0.66
-0.74, 0.17
-0.61, 0.44
-0.86, -1.00
0.73, -0.51
-0.58, -0.94
0.89, -0.88
-0.94, -0.06
-0.24, 0.91
-0.94, 0.19
0.61, 0.90
0.79, 0.39
0.42, -0.61
0.76, 0.46
0.56, -0.68
0.39, 0.51
-0.68, 0.87
-0.43, 0.80
-0.52, -0.80
0.99, 0.57
-0.96, 0.08
-0.46, 0.16
0.93, -0.08
-0.46, -0.60
0.89, 0.38
0.58, 0.50
0.67, 0.18
-0.31, 0.58
-0.74, 0.86
0.20, 0.70
0.87, 0.32
-0.18, 0.58
-0.18, -0.65
0.17, -0.86
-0.53, -0.30
-0.22, 0.08
-0.38, 0.79
-0.35, -0.30
-0.14, 0.83
0.98, 0.44
0.14, -0.75
-0.31, 0.63
0.98, 0.42
-0.83, 0.15
0.42, 0.92
0.18, 0.81
-0.50, -0.34
-0.67, 0.82
-0.31, 0.52
0.93, -0.44
0.33, 0.59
-0.22, -0.68
0.31, 0.05
-0.26, 0.31
0.18, -0.34
0.21, 0.04
0.93, -0.46
-0.19, -0.74
0.44, -0.43
0.03, -0.55
-0.36, -0.48
0.52, -0.59
-0.81, 0.61
0.00, -0.96
-0.38, -0.27
-0.69, 0.70
-0.51, -0.62
-0.82, 0.10
-0.35, -0.78
0.83, 0.34
0.96, 0.18
-0.18, -0.43
-0.72, -0.95
0.80, -0.54
0.29, 0.61
0.17, 0.71
-0.39, -0.57
0.72, -0.35
0.38, 0.28
-0.92, 0.69
0.63, 0.30
-0.63, -0.15
0.82, 0.67
0.98, 0.51
0.69, 0.66
0.92, -0.65
-0.81, -0.83
-0.51, -0.77
-0.14, -0.62
0.81, -0.01
0.49, -0.28
-0.37, 0.76
0.73, 0.53
0.89, 0.89
0.21, 0.04
0.38, 0.83
0.92, -0.77
0.00, 0.94
0.08, 0.062, 0.36
-0.44, -0.88
-0.83, -0.71
0.34, 0.23
-0.54, -0.86
0.32, 0.11
-0.51, 0.54
-0.25, 0.15
0.36, -0.48
-0.87, 0.71
0.39, -0.26
0.34, -0.93
0.31, 0.37
-0.26, -0.10
-0.05, 0.81
-0.71, -0.85
0.94, 0.61
0.76, 0.21
-0.09, -0.06
-0.76, -0.90
-0.75, -0.33
-0.69, 0.28
0.20, -0.86
-0.69, -0.79
0.68, 0.84
0.30, -0.29
-0.54, -0.34
-0.79, 0.22
0.26, 0.24
0.05, 0.75
-0.79, -0.13
-0.96, -0.16
0.32, -0.44
-0.93, -0.86
0.63, 0.07
-0.77, 0.18
0.13, 0.76
0.98, -0.79
-0.18, 0.92
0.71, 0.35
-0.25, 0.52
-0.37, -0.03
-0.40, -0.95
0.85, -0.94
-0.11, 0.26
0.84, -0.80
0.81, 0.66
-0.51, -0.73
-0.71, -0.01
-0.32, -0.97
0.71, -0.57
-0.89, -1.00
0.62, 0.65
-0.27, -0.12
0.69, 0.54
-0.17, 0.82
0.02, 0.59
0.03, 0.00
-0.63, 0.64
-0.22, 0.95
0.60, -0.32
0.18, 0.61
0.13, 0.85
-0.76, -0.91
0.46, 0.29
-0.29, 0.28
0.95, 0.01
0.59, -0.02
-0.34, 0.59
-0.40, 0.04
-0.89, 0.10
-0.95, 0.93
0.64, -0.63
0.32, 0.92
0.28, 0.08
-0.32, 0.03
-0.94, 0.69
-0.18, 0.71
0.33, -1.00
-0.08, 0.38
0.09, -0.28
0.67, -0.59
-0.53, 0.57
0.41, 0.78
0.86, -0.60
0.44, -0.86
-0.47, -0.23
0.11, 0.29
0.41, -0.90
0.70, -0.56
-0.31, -0.15
0.69, 0.37
0.89, -0.75
-0.26, 0.52
0.90, -0.44
-0.93, 0.88
0.98, 0.68
0.06, 0.28
-0.72, 0.75
0.80, 0.17
-0.75, 0.34
0.03, -0.01
0.12, 0.77
-0.31, 0.85
0.16, 0.03
0.10, 0.90
0.37, -0.05
-0.81, 0.71
0.66, 0.09
-0.39, -0.35
-0.24, -0.15
-0.48, -0.81
0.33, -0.85
0.81, 0.42
0.45, -0.98
0.72, -0.23
-0.48, 0.19
-0.12, -0.11
0.73, -0.43
-0.11, 0.69
0.49, -0.26
-0.63, 0.30
-0.86, -0.87
-0.52, -0.44
-0.67, 0.46
-0.78, 0.01
-0.12, 0.76
-0.37, 0.09
0.75, 0.83
-0.44, 0.89
-0.47, -0.44
-0.76, -0.03
0.54, 0.10
0.99, 0.62
0.16, -0.20
0.16, 0.81
0.19, -0.02
0.49, 0.52
0.84, 0.09
0.86, -1.00
0.24, 0.65
-0.06, -0.86
-0.83, -0.22
-0.78, 0.88
0.62, -0.23
-0.83, -0.47
0.45, 0.47
-0.07, 0.66
0.36, -0.27
0.95, 0.68
0.06, -0.20
-0.18, 0.22
-0.87, -0.04
0.87, -0.25
0.85, 0.41
-0.72, 0.64
-0.45, -0.29
-0.04, -0.23
0.19, 0.76
0.97, 0.18
-0.16, 0.43
-0.24, 0.06
-0.39, -0.85
-0.62, 0.01
-0.55, -0.67
-0.47, 0.81
1.00, -0.94
0.34, -0.44
-0.96, 0.86
0.29, 0.97
0.37, 0.82
0.79, -0.92
0.20, -0.51
-0.91, -0.93
-0.39, -0.84
0.47, 0.29
0.79, -0.52
-0.05, 0.63
0.73, 0.23
0.67, -0.75
0.78, -0.48
0.26, 0.44
-0.73, 0.92
-0.38, 0.44
-0.68, -0.57
-0.72, 0.18
0.59, -0.45
-0.25, 0.24
0.45, 0.84
-0.12, -0.84
0.78, -0.93
-0.13, 0.87
0.50, -0.73
-0.44, -0.99
-0.07, -1.00
0.68, -0.57
-0.28, -0.21
-0.06, 0.99
0.42, -0.24
-0.40, 0.33
-0.18, 0.66
0.99, 0.29
-0.35, -0.92
0.05, 0.62
-0.67, 0.50
-0.39, 0.07
-0.21, 0.99
0.99, -0.15
-0.30, -0.85
-0.03, -0.30
0.44, 0.53
-0.26, -0.56
0.09, -0.02
-0.13, -0.40
0.70, 0.93
0.97, 0.05
0.61, -0.92
-0.32, 0.86
0.23, 0.91
-0.56, 0.56
-0.68, 0.53
0.79, 0.96
-0.24, -0.16
-0.33, -0.65
-0.75, -0.72
0.89, 0.91
0.96, 0.51
0.74, 0.89
-0.27, 0.33
0.05, 0.89
-0.57, 0.02
0.57, 0.76
0.59, 0.24
0.96, -0.27
-0.79, -0.13
-0.69, 0.01
-0.53, -0.37
-0.89, 0.95
0.65, 0.15
0.55, 0.07
-0.85, -0.40
0.68, 0.86
-0.53, -0.82
0.51, -0.34
-0.30, -0.01
-0.35, 0.23
0.44, 0.12
0.64, -0.69
-0.36, -0.62
-0.42, 0.20
0.17, 0.41
-0.80, -0.90
0.54, -0.64
-0.81, -0.24
0.58, -0.90
-0.94, 0.70
0.18, -0.79
0.48, 0.63
0.98, -0.85
-0.83, -0.74
0.28, 0.40
0.30, 0.68
-0.99, -0.29
0.36, 0.22
-0.86, -0.13
-0.72, 0.74
0.56, 0.85
0.01, -0.32
-0.88, 0.63
-0.30, -0.53
0.08, 0.72
0.24, -0.27
-0.38, 0.04
-0.59, -0.20
0.49, 0.60
-0.52, 0.43
-0.01, -0.24
-0.24, 0.50
0.90, -0.09
0.41, -0.06
0.76, -0.90
0.15, -0.48
-0.89, -0.98
-0.15, -0.65
-0.82, -0.98
0.85, -0.02
0.08, 0.86
-0.20, 0.41
-0.82, 0.56
0.61, 0.21
-0.67, -0.54
-0.68, 0.36
0.19, -0.47
0.54, 0.36
0.77, -0.15
-0.28, 0.58
-0.90, -0.96
0.77, 0.86
0.41, -0.40
0.42, -0.36
0.07, 0.12
-0.54, 0.27
-0.79, 0.97
-0.33, 0.67
0.79, 0.61
-0.74, -0.27
0.56, 0.72
0.37, -0.66
-0.79, -0.34
-0.02, 0.88
-0.66, -0.66
-0.26, -0.13
-0.46, 0.10
-0.18, -0.43
0.77, -0.25
0.40, -0.14
-0.51, -0.30
0.67, -0.89
0.76, 0.46
0.21, 0.86
0.36, -0.13
0.19, 0.98
0.84, -0.66
-0.14, 1.00
-0.51, 0.03
-0.88, 0.20
0.44, -0.68
-0.79, 0.84
0.51, -0.03
0.66, 0.34
0.85, 0.61
0.65, -0.78
-1.00, -0.20
0.87, -0.56
0.77, 0.87
0.11, -0.26
-0.65, -0.50
-0.87, -0.44
-0.33, -0.59
-0.83, -0.22
0.30, 0.71
-0.78, 0.16
-6
-0.15, -0.96
-0.54, 0.59
0.29, 0.48
-0.99, -0.71
0.67, -0.91
-0.59, 0.79
-0.21, -0.92
0.77, -0.16
0.72, 0.64
-0.05, 0.91
-0.56, 0.55
-0.63, 0.38
-0.81, -0.30
-0.36, 0.30
0.94, -0.44
-0.11, 0.36
0.44, 0.97
0.73, 0.40
0.04, 0.24
-0.74, -0.15
-0.17, -0.92
-0.61, 0.24
0.37, -0.69
0.51, -0.84
0.67, 0.53
-0.40, 0.04
0.97, -0.17
-0.67, 0.60
-0.49, 0.20
0.79, 0.43
-0.67, -0.02
0.16, -0.49
-0.46, -0.35
-0.95, -0.80
0.42, 0.25
0.50, -0.34
0.84, 0.14
-0.05, -0.39
-0.41, -0.42
-0.81, 0.06
0.33, -0.75
-0.05, 0.27
-0.38, 0.76
-0.27, -0.37
0.24, 0.60
-0.61, 0.91
0.56, 0.37
-0.59, -0.90
-0.18, 0.81
0.80, 0.18
-0.14, -0.08
0.39, -0.09
0.76, -0.44
0.03, -0.26
-0.08, -0.03
0.52, 0.48
-0.53, 0.91
0.95, -0.50
0.35, -0.79
-0.30, -0.12
0.24, -0.91
-0.93, 0.39
0.38, 0.20
-0.13, -0.78
-0.91, -0.79
0.64, -0.14
-0.57, -1.00
-0.96, 0.68
0.14, -1.00
-0.54, 0.87
-0.83, -0.51
0.81, -0.46
0.20, -0.23
-0.19, 0.25
-0.05, 0.21
-0.35, -0.02
-0.18, 0.56
-0.59, 0.63
-0.41, 0.15
-0.27, -0.07
-0.66, -0.72
0.69, 0.82
-0.06, 0.43
0.15, -0.87
-0.42, 0.56
-0.21, 0.35
0.28, -0.26
-0.14, 0.69
0.49, 0.00
-0.50, 0.59
0.85, 0.66
0.66, 0.32
-0.90, 0.74
-0.35, -0.69
0.51, 0.97
0.31, -0.61
0.54, 0.06
0.65, -0.01
-0.91, -0.08
0.00, 0.10
0.71, 0.38
-0.93, 0.60
0.34, -0.72
-0.94, 0.03
-0.14, 0.96
-0.15, -0.38
0.25, -0.96
0.08, 0.75
